RIAD_CODE;BIC;COUNTRY_OF_REGISTRATION;NAME;BOX;ADDRESS;POSTAL;CITY;CATEGORY;HEAD_COUNTRY_OF_REGISTRATION;HEAD_NAME;HEAD_RIAD_CODE;RESERVE;EXEMPT;RIAD_CODE2
DE00932;WELADED1MST;DE;Sparkasse Münsterland Ost;Postfach 5;Weseler Str. 230;48151;Münster, Westf.;Credit institution S122;;;;Y;N;DE00932
DE00933;WELADED1ARN;DE;Sparkasse Arnsberg-Sundern;Postfach 2;Hauptstraße 10 - 12;59755;Arnsberg, Westf.;Credit institution S122;;;;Y;N;DE00933
DE00935;WELADEDNXXX;DE;Sparkasse Neuss - Zweckverbandssparkasse des Rhein-Kreises Neuss, der Stadt Neuss, der Stadt Korschenbroich und der Stadt Kaarst;;Oberstraße 110-124;41460;Neuss;Credit institution S122;;;;Y;N;DE00935
DE00938;WELADED1OBH;DE;Stadtsparkasse Oberhausen;Postfach 1;Wörthstr. 12;46045;Oberhausen, Rheinl.;Credit institution S122;;;;Y;N;DE00938
DE00942;WELADED1OPE;DE;Sparkasse Olpe-Drolshagen-Wenden;Postfach 1;Westfälische Straße 9;57462;Olpe, Biggesee;Credit institution S122;;;;Y;N;DE00942
DE04001;DZBMDEF1XXX;DE;DZB Bank GmbH;;Nord-West-Ring-Str. 11;63533;Mainhausen;Credit institution S122;;;;Y;N;DE04001
DE04002;ABKBDEBBXXX;DE;ABK Allgemeine Beamten Bank AG;;Invalidenstraße 28;10115;Berlin;Credit institution S122;;;;Y;N;DE04002
DE04013;IBKBDES1XXX;DE;IBM Deutschland Kreditbank Gesellschaft mit beschränkter Haftung;;IBM-Allee 1;71139;Ehningen, Kr. Böblingen;Credit institution S122;;;;Y;N;DE04013
DE04020;SYBKDE22XXX;DE;Sydbank A/S Filiale Flensburg;Postfach 2;Rathausplatz 11;24937;Flensburg;Credit institution S122;DK;SYDBANK A/S;DK12626509;Y;N;DE04020
DE04024;UBSWDEFFXXX;DE;UBS Europe SE;Postfach 1;Bockenheimer Landstraße 2 - 4 (Opernturm);60306;Frankfurt am Main;Credit institution S122;;;;Y;N;DE04024
DE04025;ANZBDEFFXXX;DE;Australia and New Zealand Banking Group Limited Niederlassung Frankfurt am Main;;Friedrich-Ebert-Anlage 35 - 37;60327;Frankfurt am Main;Credit institution S122;AU;Australia and New Zealand Banking Group Ltd;AU0ECBM00017;Y;N;DE04025
DE04038;ECBSDEFFXXX;DE;Eurocity Bank AG;;Goetheplatz 4;60311;Frankfurt am Main;Credit institution S122;;;;Y;N;DE04038
DE04042;MSFFDEFXXXX;DE;Morgan Stanley Bank Aktiengesellschaft;Postfach 1;Große Gallusstraße 18 (Omniturm);60312;Frankfurt am Main;Credit institution S122;;;;Y;N;DE04042
DE04044;MKGMDE51XXX;DE;MCE Bank GmbH;Postfach 1;Schieferstein 9;65439;Flörsheim;Credit institution S122;;;;Y;N;DE04044
DE04046;TOBADE33XXX;DE;TOYOTA Kreditbank GmbH;;Toyota-Allee 5;50858;Köln;Credit institution S122;;;;Y;N;DE04046
DE04051;MEBEDE6SDCB;DE;Mercedes-Benz Bank AG;;Siemensstraße 7;70469;Stuttgart;Credit institution S122;;;;Y;N;DE04051
DE04062;BKCHDEFFXXX;DE;BANK OF CHINA LIMITED Zweigniederlassung Frankfurt am Main Frankfurt Branch;Postfach 1;Bockenheimer Landstraße 24;60323;Frankfurt am Main;Credit institution S122;CN;Bank of China Limited;CN0ECBM00014;Y;N;DE04062
DE04072;BAERDEF1XXX;DE;Bank Julius Bär Deutschland AG;Postfach 1;An der Welle 1;60322;Frankfurt am Main;Credit institution S122;;;;Y;N;DE04072
DE04084;OBKLDEMXXXX;DE;Oberbank AG, Niederlassung Deutschland;Postfach 3;Oskar-von-Miller-Ring 38;80333;München;Credit institution S122;AT;Oberbank AG;AT0000000548014;Y;N;DE04084
DE04085;AGBMDEMMTGT;DE;Airbus Bank GmbH;Postfach 3;Prannerstraße 8;80333;München;Credit institution S122;;;;Y;N;DE04085
DE04090;AKBADES1XXX;DE;Aktivbank Aktiengesellschaft;Postfach 7;Herriotstraße 1;60528;Frankfurt am Main;Credit institution S122;;;;Y;N;DE04090
DE04097;RZOODE77XXX;DE;Raiffeisenlandesbank Oberösterreich Aktiengesellschaft Zweigniederlassung Süddeutschland;;Brienner Straße 23;80333;München;Credit institution S122;AT;Raiffeisenlandesbank Oberösterreich Aktiengesellschaft;AT0000000309375;Y;N;DE04097
DE04134;GENODES1RRG;DE;Raiffeisenbank Reute-Gaisbeuren eG;;Gaisbeurer Straße 42;88339;Bad Waldsee;Credit institution S122;;;;Y;N;DE04134
DE04143;GENODES1BGH;DE;Raiffeisenbank Berghülen eG;;Meergässle 1;89180;Berghülen;Credit institution S122;;;;Y;N;DE04143
DE04149;GENODES1RGF;DE;Raiffeisenbank Gammesfeld eingetragene Genossenschaft;;Landwehrstraße 11;74572;Blaufelden;Credit institution S122;;;;Y;N;DE04149
DE04162;GENODE61ALR;DE;Raiffeisenbank Altschweier eG;;Herrenbergstraße 2;77815;Bühl, Baden;Credit institution S122;;;;Y;N;DE04162
DE04163;GENODE61BHY;DE;Spar- und Kreditbank Bühlertal eG;;Hauptstraße 67;77830;Bühlertal;Credit institution S122;;;;Y;N;DE04163
DE04172;GENODE61DEN;DE;Raiffeisenbank Denzlingen-Sexau eG;;Raiffeisenplatz 3 - 5;79211;Denzlingen;Credit institution S122;;;;Y;N;DE04172
DE04173;GENODES1DEH;DE;Volksbank Dettenhausen eG;;Bachstr. 26;72135;Dettenhausen;Credit institution S122;;;;Y;N;DE04173
DE04174;GENODES1DBE;DE;Dettinger Bank eG Volks- und Raiffeisenbank;;Karlstr. 74;72581;Dettingen an der Erms;Credit institution S122;;;;Y;N;DE04174
DE04203;GENODES1ERL;DE;Raiffeisenbank Erlenbach eG;Postfach 2;Friedenstraße 2;74235;Erlenbach, Kr Heilbronn, Neckar;Credit institution S122;;;;Y;N;DE04203
DE04221;GENODES1RMA;DE;Raiffeisenbank Maitis eG;;Gmünder Str. 39;73037;Göppingen;Credit institution S122;;;;Y;N;DE04221
DE04227;GENODES1RGR;DE;Raiffeisenbank Gruibingen eG.;;Amtgasse 2;73344;Gruibingen;Credit institution S122;;;;Y;N;DE04227
DE04232;GENODES1HAR;DE;Raiffeisenbank Aichhalden-Hardt-Sulgen eG;Postfach 4;Schramberger Straße 10;78739;Hardt b Schramberg;Credit institution S122;;;;Y;N;DE04232
DE04244;GENODES1RRY;DE;VR Bank Ravensburg-Weingarten eG;;Georgstraße 1;88214;Ravensburg, Württ;Credit institution S122;;;;Y;N;DE04244
DE04255;GENODE61KBR;DE;Raiffeisenbank Kieselbronn eG;;Friedenstr. 11;75249;Kieselbronn;Credit institution S122;;;;Y;N;DE04255
DE04267;GENODES1RBA;DE;Raiffeisenbank Niedere Alb eG;;Ringstraße 2;89129;Langenau, Württ;Credit institution S122;;;;Y;N;DE04267
DE04288;GENODES1RMO;DE;Raiffeisenbank Mötzingen eG Mötzingen - Iselshausen;Postfach 1;Bondorfer Str. 2;71159;Mötzingen;Credit institution S122;;;;Y;N;DE04288
DE04330;GENODES1OTT;DE;Raiffeisenbank Ottenbach eG;;Hauptstraße 2;73113;Ottenbach, Württ;Credit institution S122;;;;Y;N;DE04330
DE04345;GENODE61RNY;DE;Volksbank Kirnau eG;Postfach 1;Hauptstraße 24;74749;Rosenberg, Baden;Credit institution S122;;;;Y;N;DE04345
DE04352;GENODES1ROG;DE;Raiffeisenbank Oberes Gäu eG;;Gäustr. 5;72108;Rottenburg am Neckar;Credit institution S122;;;;Y;N;DE04352
DE04358;GENODES1SAG;DE;Raiffeisenbank Bad Saulgau eG;Postfach 1;Hauptstraße 115;88348;Bad Saulgau;Credit institution S122;;;;Y;N;DE04358
DE04377;GENODES1TUN;DE;Raiffeisenbank Tüngental eG;;Ramsbacher Straße 1;74523;Schwäbisch Hall;Credit institution S122;;;;Y;N;DE04377
DE04396;GENODES1RFS;DE;Raiffeisenbank Frankenhardt-Stimpfach eG;;Kirchstr. 2;74597;Stimpfach;Credit institution S122;;;;Y;N;DE04396
DE04438;GENODES1WIM;DE;Raiffeisenbank Wimsheim-Mönsheim eG;Postfach 6;Raiffeisenstr. 4;71299;Wimsheim;Credit institution S122;;;;Y;N;DE04438
DE04439;GENODES1WBB;DE;Winterbacher Bank eG;;Marktplatz 5;73650;Winterbach b. Schorndorf, Württ.;Credit institution S122;;;;Y;N;DE04439
DE04460;GENODEF1AIY;DE;Raiffeisenbank Aindling eG;Postfach 4;Hauptstr. 17;86447;Aindling;Credit institution S122;;;;Y;N;DE04460
DE04462;GENODEF1AIT;DE;Raiffeisenbank Aitrang-Ruderatshofen eG;;Lindenstr. 32;87648;Aitrang;Credit institution S122;;;;Y;N;DE04462
DE04485;GENODEF1EGX;DE;Raiffeisenbank Baisweil-Eggenthal-Friesenried eG;;Im Tal 1;87653;Eggenthal;Credit institution S122;;;;Y;N;DE04485
FI01450548;;FI;Andelsbanken för Åland;PB 34;Köpmansgatan 2;22101;MARIEHAMN;Credit institution S122;;;;Y;N;FI01450548
FI01464536;;FI;Humppilan-Metsämaan Osuuspankki;PL 20;Kisakuja 1;31641;HUMPPILA;Credit institution S122;;;;Y;N;FI01464536
FI01474937;;FI;Janakkalan Osuuspankki;PL 28;Harvialantie 7;14201;TURENKI;Credit institution S122;;;;Y;N;FI01474937
FI01476625;;FI;Jokioisten Osuuspankki;PL 14;Keskuskatu 12;31601;JOKIOINEN;Credit institution S122;;;;Y;N;FI01476625
FI01478989;;FI;Kangasalan Seudun Osuuspankki;PL 22;Kuohunharjuntie 26;36201;KANGASALA;Credit institution S122;;;;Y;N;FI01478989
FI01482611;;FI;Kärkölän Osuuspankki;;Hähkäniementie 3;16600;JÄRVELÄ;Credit institution S122;;;;Y;N;FI01482611
FI01506257;;FI;Lammin Osuuspankki;;Mommilantie 6;16900;LAMMI;Credit institution S122;;;;Y;N;FI01506257
FI01511283;;FI;Pohjois-Hämeen Osuuspankki;;Seppälän Puistotie 8;35800;MÄNTTÄ;Credit institution S122;;;;Y;N;FI01511283
FI01525431;;FI;Etelä-Hämeen Osuuspankki;PL 20;Keskuskatu 12;11101;RIIHIMÄKI;Credit institution S122;;;;Y;N;FI01525431
FI01528245;;FI;Ylä-Pirkanmaan Osuuspankki;;Ruovedentie 13;34600;RUOVESI;Credit institution S122;;;;Y;N;FI01528245
FI01530919;;FI;Someron Säästöpankki;;Joensuuntie 27;31400;SOMERO;Credit institution S122;;;;Y;N;FI01530919
FI01573011;;FI;Etelä-Pirkanmaan Osuuspankki;PL 15;Kisatie 2;31761;URJALA;Credit institution S122;;;;Y;N;FI01573011
FI01583164;;FI;Ypäjän Osuuspankki;;Kurjenmäentie 3;32100;YPÄJÄ;Credit institution S122;;;;Y;N;FI01583164
FI01583762;;FI;Länsi-Kymen Osuuspankki;PL 1;Vanhamaantie 9;47201;ELIMÄKI;Credit institution S122;;;;Y;N;FI01583762
FI01625707;;FI;Lemin Osuuspankki;;Uimintie 1;54710;LEMI;Credit institution S122;;;;Y;N;FI01625707
FI01626240;;FI;Luumäen Osuuspankki;PL 4;Linnalantie 51;54501;TAAVETTI;Credit institution S122;;;;Y;N;FI01626240
FI01626718;;FI;Miehikkälän Osuuspankki;;Keskustie 17;49700;MIEHIKKÄLÄ;Credit institution S122;;;;Y;N;FI01626718
FI01631138;;FI;Savitaipaleen Osuuspankki;;Kievarintie 1;54800;SAVITAIPALE;Credit institution S122;;;;Y;N;FI01631138
FI01637302;;FI;Koitin-Pertunmaan Osuuspankki;;Nokantie 8;19540;KOITTI;Credit institution S122;;;;Y;N;FI01637302
FI01646858;;FI;Kangasniemen Osuuspankki;;Otto Mannisen tie 1-3;51200;KANGASNIEMI;Credit institution S122;;;;Y;N;FI01646858
FI01647797;;FI;Kerimäen Osuuspankki;PL 18;Hälväntie 2;58201;KERIMÄKI;Credit institution S122;;;;Y;N;FI01647797
FI01664896;;FI;Rantasalmen Osuuspankki;PL 1;Kylätie 28;58901;RANTASALMI;Credit institution S122;;;;Y;N;FI01664896
FI01675763;;FI;Vaara-Karjalan Osuuspankki;PL 8;Mantsintie 5;82901;ILOMANTSI;Credit institution S122;;;;Y;N;FI01675763
FI01688847;;FI;Kiteen Seudun Osuuspankki;;Kiteentie 3;82500;KITEE;Credit institution S122;;;;Y;N;FI01688847
FI01692010;;FI;Outokummun Osuuspankki;PL 2;Kummunkatu 5;83501;OUTOKUMPU;Credit institution S122;;;;Y;N;FI01692010
FI01695617;;FI;Liperin Osuuspankki;;Keskustie 3;83100;LIPERI;Credit institution S122;;;;Y;N;FI01695617
FI01698156;;FI;Polvijärven Osuuspankki;;Polvijärventie 9;83700;POLVIJÄRVI;Credit institution S122;;;;Y;N;FI01698156
FI01699554;;FI;Rääkkylän Osuuspankki;;Kinnulantie 3;82300;RÄÄKKYLÄ;Credit institution S122;;;;Y;N;FI01699554
FI01705598;;FI;Säästöpankki Optia;PL 114;Savonkatu 15;74101;IISALMI;Credit institution S122;;;;Y;N;FI01705598
FI01708692;;FI;Ylä-Savon Osuuspankki;PL 39;Niemisenkatu 4;74701;KIURUVESI;Credit institution S122;;;;Y;N;FI01708692
FI01714267;;FI;Riistaveden Osuuspankki;;Keskustie 20;71160;RIISTAVESI;Credit institution S122;;;;Y;N;FI01714267
FI01723008;;FI;Maaningan Osuuspankki;;Maaningantie 31;71750;MAANINKA;Credit institution S122;;;;Y;N;FI01723008
FI01724975;;FI;Nilakan Seudun Osuuspankki;;Puistotie 26;72400;PIELAVESI;Credit institution S122;;;;Y;N;FI01724975
FI01725759;;FI;Rautalammin Osuuspankki;PL 37;Kuopiontie 32;77701;RAUTALAMPI;Credit institution S122;;;;Y;N;FI01725759
FI01727041;;FI;Järvi-Suomen osuuspankki;;Kuiluntie 5;71800;SIILINJÄRVI;Credit institution S122;;;;Y;N;FI01727041
FI01730742;;FI;Tervon Osuuspankki;PL 22;Urheilutie 1;72211;TERVO;Credit institution S122;;;;Y;N;FI01730742
FI01731104;;FI;Tuusniemen Osuuspankki;PL 10;Keskitie 26;71201;TUUSNIEMI;Credit institution S122;;;;Y;N;FI01731104
FI01737389;;FI;Vehmersalmen Osuuspankki;;Vehmersalmentie 34;71310;VEHMERSALMI;Credit institution S122;;;;Y;N;FI01737389
FI01737717;;FI;Vesannon Osuuspankki;;Keskustie 7;72300;VESANTO;Credit institution S122;;;;Y;N;FI01737717
FI01756328;;FI;Jämsän Seudun Osuuspankki;;Keskuskatu 11;42100;JÄMSÄ;Credit institution S122;;;;Y;N;FI01756328
FI01757902;;FI;Kannonkosken Osuuspankki;;Toritie 3 A;43300;KANNONKOSKI;Credit institution S122;;;;Y;N;FI01757902
FI01759908;;FI;Haapamäen Seudun Osuuspankki;;Pihlajavedentie  3;42800;HAAPAMÄKI;Credit institution S122;;;;Y;N;FI01759908
FI01759916;;FI;Keuruun Osuuspankki;PL 56;Multiantie 1;42701;KEURUU;Credit institution S122;;;;Y;N;FI01759916
FI01762242;;FI;Konneveden Osuuspankki;;Kauppatie 29;44300;KONNEVESI;Credit institution S122;;;;Y;N;FI01762242
FI01762883;;FI;Korpilahden Osuuspankki;;Martinpolku 23;41800;KORPILAHTI;Credit institution S122;;;;Y;N;FI01762883
FI01764045;;FI;Kyyjärven Osuuspankki;PL 5;Tuliharjuntie 4;43701;KYYJÄRVI;Credit institution S122;;;;Y;N;FI01764045
FI01766171;;FI;Multian Osuuspankki;;Keskustie 29 A;42600;MULTIA;Credit institution S122;;;;Y;N;FI01766171
FI01767596;;FI;Petäjäveden Osuuspankki;;Kirkkotie 6;41900;PETÄJÄVESI;Credit institution S122;;;;Y;N;FI01767596
FI01769591;;FI;Lanneveden Osuuspankki;;Uuraistentie 1132;41270;LANNEVESI;Credit institution S122;;;;Y;N;FI01769591
FI01776003;;FI;Alajärven Osuuspankki;;Keskuskatu 9;62900;ALAJÄRVI;Credit institution S122;;;;Y;N;FI01776003
FI01777209;;FI;Alavuden Seudun Osuuspankki;;Kuulantie 2;63300;ALAVUS;Credit institution S122;;;;Y;N;FI01777209
FI01780643;;FI;Isojoen Osuuspankki;;Honkajoentie 4;64900;ISOJOKI;Credit institution S122;;;;Y;N;FI01780643
AT0000002859609;RVSAAT2S017;AT;Raiffeisenbank Golling-Scheffau-Kellau registrierte Genossenschaft mit beschränkter Haftung;56;Markt, 45;5440;Golling an der Salzach;Credit institution S122;;;;Y;N;AT0000002859609
AT0000002816708;RVSAAT2S018;AT;Raiffeisenbank Grödig eGen;55;Hauptstraße, 28;5082;Grödig;Credit institution S122;;;;Y;N;AT0000002816708
AT0000002801601;RVSAAT2S019;AT;Raiffeisenbank Großarl-Hüttschlag eGen;3;Marktstraße, 8;5611;Großarl;Credit institution S122;;;;Y;N;AT0000002801601
AT0000002816385;RVSAAT2S020;AT;Raiffeisenbank Großgmain eGen;;Salzburger Straße, 53;5084;Großgmain;Credit institution S122;;;;Y;N;AT0000002816385
AT0000002801940;RVSAAT2S021;AT;Raiffeisenbank Wallersee eGen;0;Hauptstraße, 39;5202;Neumarkt am Wallersee;Credit institution S122;;;;Y;N;AT0000002801940
AT0000002802161;RVSAAT2S022;AT;Raiffeisenbank Hallein-Oberalm eGen;26;Justin-Robert-Platz, 1;5400;Hallein;Credit institution S122;;;;Y;N;AT0000002802161
AT0000002858031;RVSAAT2S026;AT;Raiffeisenbank Gastein eGen;34;Kaiser Franz-Platz, 4;5630;Bad Hofgastein;Credit institution S122;;;;Y;N;AT0000002858031
AT0000002815817;RVSAAT2S027;AT;Raiffeisenbank Hüttau-St. Martin-Niedernfritz registrierte Genossenschaft mit beschränkter Haftung;;Hüttau Nr., 35;5511;Hüttau;Credit institution S122;;;;Y;N;AT0000002815817
AT0000002859781;RVSAAT2S029;AT;Raiffeisenbank Kuchl-St. Koloman eGen;5;Markt, 222;5431;Kuchl;Credit institution S122;;;;Y;N;AT0000002859781
AT0000003253174;RVSAAT2S030;AT;Raiffeisenbank Flachgau Nord eGen;;Hauptstr., 3;5112;Lamprechtshausen;Credit institution S122;;;;Y;N;AT0000003253174
AT0000002858973;RVSAAT2S039;AT;Raiffeisenbank Oberpinzgau eGen;4;Kirchgasse, 12;5730;Mittersill;Credit institution S122;;;;Y;N;AT0000002858973
AT0000003705256;RVSAAT2S047;AT;Raiffeisenbank Salzburger Seenland eGen;;Hauptstraße, 52;5201;Seekirchen am Wallersee;Credit institution S122;;;;Y;N;AT0000003705256
AT0000002816203;RVSAAT2S049;AT;Raiffeisenbank Radstadt-Untertauern-Filzmoos-Forstau registrierte Genossenschaft mit beschränkter Haftung;23;Stadtplatz, 6/7;5550;Radstadt;Credit institution S122;;;;Y;N;AT0000002816203
AT0000002858460;RVSAAT2S051;AT;Raiffeisenbank Rauris-Bucheben registrierte Genossenschaft mit beschränkter Haftung;;Marktstr., 32;5661;Rauris;Credit institution S122;;;;Y;N;AT0000002858460
AT0000002803300;RVSAAT2S052;AT;Raiffeisenbank Saalbach-Hinterglemm-Viehhofen eGen;;Dorfplatz, 311;5753;Saalbach-Hinterglemm;Credit institution S122;;;;Y;N;AT0000002803300
AT0000002859948;RVSAAT2S053;AT;Raiffeisenbank Pinzgau Mitte eGen;;Lofererstr., 5;5760;Saalfelden am Stein. Meer;Credit institution S122;;;;Y;N;AT0000002859948
AT0000002858627;RVSAAT2S034;AT;Raiffeisenbank Salzburg Liefering-Maxglan-Siezenheim eGen;;Innsbrucker Bundesstraße, 34;5020;Salzburg;Credit institution S122;;;;Y;N;AT0000002858627
AT0000002858205;RVSAAT2S055;AT;Raiffeisenbank Pongau Mitte eGen;26;Salzburgerstraße, 39b;5620;Schwarzach;Credit institution S122;;;;Y;N;AT0000002858205
AT0000002803482;RVSAAT2S056;AT;Raiffeisenbank St.Gilgen-Fuschl-Strobl eGen;60;Mozartplatz, 4;5340;St. Gilgen;Credit institution S122;;;;Y;N;AT0000002803482
AT0000003710090;RVSAAT2S060;AT;Raiffeisenbank St. Martin-Lofer-Weißbach eGen;;St. Martin, Nr.7;5092;St. Martin bei Lofer;Credit institution S122;;;;Y;N;AT0000003710090
AT0000002803722;RVSAAT2S062;AT;Raiffeisenbank Straßwalchen eGen;35;Salzburger Str., 3;5204;Straßwalchen;Credit institution S122;;;;Y;N;AT0000002803722
AT0000002816468;RVSAAT2S063;AT;Raiffeisenbank Lungau eGen;9;Kirchengasse, 9;5580;Tamsweg;Credit institution S122;;;;Y;N;AT0000002816468
AT0000003714670;RVSAAT2S064;AT;Raiffeisenbank Taxenbach registrierte Genossenschaft mit beschränkter Haftung;14;Raiffeisenstr., 1;5660;Taxenbach;Credit institution S122;;;;Y;N;AT0000003714670
AT0000003714753;RVSAAT2S065;AT;Raiffeisenbank Fuschlsee West eGen;;Wolfgangseestr., 26;5322;Hof bei Salzburg;Credit institution S122;;;;Y;N;AT0000003714753
AT0000002859518;RVSAAT2S066;AT;Raiffeisenbank Unken eGen;;Unken;5091;Unken;Credit institution S122;;;;Y;N;AT0000002859518
AT0000002804373;RVSAAT2S069;AT;Raiffeisenbank St. Johann-Wagrain-Kleinarl eGen;3;Ing. Ludwig Pech-Straße, 1;5600;St. Johann im Pongau;Credit institution S122;;;;Y;N;AT0000002804373
AT0000002816625;RVSAAT2S071;AT;Raiffeisenbank Wals-Himmelreich registrierte Genossenschaft mit beschränkter Haftung;5;Hauptstraße, 13;5071;Wals bei Salzburg;Credit institution S122;;;;Y;N;AT0000002816625
AT0000002804969;RVSAAT2S072;AT;Raiffeisenkasse Werfen registrierte Genossenschaft mit beschränkter Haftung;33;Markt, 25;5450;Werfen;Credit institution S122;;;;Y;N;AT0000002804969
AT0000000805943;RZTIAT22XXX;AT;Raiffeisen-Landesbank Tirol AG;543;Steinbockallee, 29;6063;Rum;Credit institution S122;;;;Y;N;AT0000000805943
AT0000002585717;RZTIAT22200;AT;Raiffeisenbank Absam-Thaur eGen;;Schulgasse, 14;6065;Thaur;Credit institution S122;;;;Y;N;AT0000002585717
AT0000002588570;RZTIAT22203;AT;Raiffeisenbank Alpbachtal eGen;;Alpbach, 177;6236;Alpbach;Credit institution S122;;;;Y;N;AT0000002588570
AT0000002591103;RZTIAT22207;AT;Raiffeisenbank Arzl im Pitztal und Imsterberg registrierte Genossenschaft mit beschränkter Haftung;;Dorfstraße, 38;6471;Arzl im Pitztal;Credit institution S122;;;;Y;N;AT0000002591103
AT0000002592176;RZTIAT22209;AT;Raiffeisenbank Westliches Mittelgebirge eGen;;Sylvester-Jordanstraße, 5;6094;Axams;Credit institution S122;;;;Y;N;AT0000002592176
AT0000002593901;RZTIAT22215;AT;Raiffeisenbank Brixen im Thale eGen;;Dorfstraße, 92;6364;Brixen im Thale;Credit institution S122;;;;Y;N;AT0000002593901
AT0000002596409;RZTIAT22218;AT;Raiffeisen Regionalbank Achensee eGen;;Dorfstraße, 38;6212;Maurach;Credit institution S122;;;;Y;N;AT0000002596409
AT0000002600102;RZTIAT22219;AT;Raiffeisenbank Ehrwald-Lermoos-Biberwier eGen;6;Kirchplatz, 31;6632;Ehrwald;Credit institution S122;;;;Y;N;AT0000002600102
AT0000002664264;RZTIAT22220;AT;Raiffeisenbank Oberlechtal eGen;;Nr., 52a;6652;Elbigenalp;Credit institution S122;;;;Y;N;AT0000002664264
AT0000002601266;RZTIAT22223;AT;Raiffeisenbank Erl eGen;;Dorf, 44;6343;Erl;Credit institution S122;;;;Y;N;AT0000002601266
AT0000002602660;RZTIAT22229;AT;Raiffeisen Regionalbank Fügen-Kaltenbach-Zell eGen;;Franziskusweg, 10;6263;Fügen;Credit institution S122;;;;Y;N;AT0000002602660
AT0000002606901;RZTIAT22232;AT;RaiffeisenBank Going eGen;;Dorfstraße, 25;6353;Going am W.K.;Credit institution S122;;;;Y;N;AT0000002606901
AT0000002608196;RZTIAT22240;AT;Raiffeisenkasse Hart eGen;;Harterstraße, 2;6265;Hart im Zillertal;Credit institution S122;;;;Y;N;AT0000002608196
AT0000002609327;RZTIAT22241;AT;Raiffeisenbank Hippach und Umgebung eGen;;Raiffeisenplatz, 1;6284;Ramsau im Zillertal;Credit institution S122;;;;Y;N;AT0000002609327
DE00947;WELADED1PLB;DE;Vereinigte Sparkasse im Märkischen Kreis, Zweckverbandssparkasse der Städte Altena, Balve, Neuenrade, Plettenberg und Werdohl sowie der Gemeinde Nachrodt-Wiblingwerde;Postfach 1;Sparkassenplatz 1;58840;Plettenberg;Credit institution S122;;;;Y;N;DE00947
DE00948;WELADED1RVW;DE;Sparkasse Radevormwald-Hückeswagen;Postfach 1;Hohenfuhrstraße 19 - 21;42477;Radevormwald;Credit institution S122;;;;Y;N;DE00948
DE00949;WELADED1RHD;DE;Stadtsparkasse Rahden;Postfach 1;Gerichtsstraße 1;32369;Rahden, Westf.;Credit institution S122;;;;Y;N;DE00949
DE00951;WELADED1REK;DE;Sparkasse Vest Recklinghausen;;Herzogswall 5;45657;Recklinghausen;Credit institution S122;;;;Y;N;DE00951
DE00954;WELADEDRXXX;DE;Stadtsparkasse Remscheid;Postfach 1;Alleestraße 76 - 88;42853;Remscheid;Credit institution S122;;;;Y;N;DE00954
DE00956;WELADED1RHN;DE;Stadtsparkasse Rheine;Postfach 2;Kardinal-Galen-Ring 33;48431;Rheine;Credit institution S122;;;;Y;N;DE00956
DE00967;WELADED1SLM;DE;Sparkasse Schwelm-Sprockhövel - Zweckverbandssparkasse der Städte Schwelm und Sprockhövel;Postfach 7;Hauptstraße 63;58332;Schwelm;Credit institution S122;;;;Y;N;DE00967
DE00971;WELADED1SIE;DE;Sparkasse Siegen, Zweckverbandssparkasse der Städte Siegen, Freudenberg, Hilchenbach, Kreuztal, Netp;Postfach 1;Morleystraße 2 - 6;57072;Siegen;Credit institution S122;;;;Y;N;DE00971
DE00973;WELADED1SOS;DE;Sparkasse SoestWerl;Postfach 2;Puppenstraße 7-9;59494;Soest, Westf.;Credit institution S122;;;;Y;N;DE00973
DE00974;SOLSDE33XXX;DE;Stadt-Sparkasse Solingen;Postfach 1;Kölner Str. 68 - 72;42651;Solingen;Credit institution S122;;;;Y;N;DE00974
DE00978;WELADED1UNN;DE;Kreis- und Stadtsparkasse Unna-Kamen, Zweckverbandssparkasse des Kreises Unna, der Kreisstadt Unna, der Stadt Kamen, der Stadt Fröndenberg und der Gemeinde Holzwickede;Postfach 1;Bahnhofstraße 37;59423;Unna;Credit institution S122;;;;Y;N;DE00978
DE00980;WELADED1VSM;DE;Stadtsparkasse Versmold;Postfach 1;Münsterstraße 15;33775;Versmold;Credit institution S122;;;;Y;N;DE00980
DE00995;WELADED1WMK;DE;Stadtsparkasse Wermelskirchen;Postfach 1;Telegrafenstr. 5-9;42929;Wermelskirchen;Credit institution S122;;;;Y;N;DE00995
DE00997;WELADED1WES;DE;Niederrheinische Sparkasse RheinLippe;Postfach 1;Bismarckstraße 1;46483;Wesel;Credit institution S122;;;;Y;N;DE00997
DE01001;WELADED1WDB;DE;Kreissparkasse Wiedenbrück Zweckverbandssparkasse des Kreises Gütersloh und der Stadt Rheda-Wiedenbrück;Postfach 1;Wasserstr. 8-12;33378;Rheda-Wiedenbrück;Credit institution S122;;;;Y;N;DE01001
